,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,PS,T2MDEW
2021-10-01,24.17,32.56,18.38,62.81,0.83,1.76,6.6338,96.42,15.1
2021-10-02,25.82,35.59,17.03,55.57,0.02,2.46,6.8035,95.96,14.85
2021-10-03,27.78,35.86,20.32,53.94,0.77,2.62,2.5687,95.95,16.26
2021-10-04,24.63,30.05,20.42,70.34,0.83,4.11,2.0604,96.52,18.42
2021-10-05,25.26,32.71,20.53,69.18,0.51,3.05,3.2304,96.62,18.31
2021-10-06,25.31,33.53,19.51,64.94,0.02,2.42,5.9952,96.61,17.01
2021-10-07,23.92,31.11,19.24,67.46,0.18,3.29,3.0701,96.7,16.73
2021-10-08,24.21,32.46,18.02,59.72,0.16,2.12,4.2331,96.43,14.73
2021-10-09,26.09,36.44,16.84,48.68,0.0,2.0,6.9043,96.14,12.91
2021-10-10,25.06,33.8,18.72,56.56,2.21,4.25,5.7499,96.57,14.63
2021-10-11,18.9,24.58,14.97,68.86,2.25,4.78,2.9654,97.23,12.69
2021-10-12,20.57,29.8,13.05,59.14,0.01,2.44,7.3337,96.91,10.31
2021-10-13,22.39,32.31,12.75,52.57,0.0,1.57,7.7328,96.55,9.93
2021-10-14,25.7,35.53,15.33,56.34,0.02,2.28,7.4177,96.28,14.7
2021-10-15,26.88,35.13,20.21,62.07,23.91,2.32,4.1083,96.14,17.79
2021-10-16,26.84,34.97,20.24,65.15,25.69,2.04,6.889,95.85,18.93
2021-10-17,27.24,36.46,20.11,64.16,0.13,2.04,6.4337,95.75,18.78
2021-10-18,24.3,30.01,19.02,78.81,2.97,5.23,4.8096,96.39,19.95
2021-10-19,19.43,25.34,15.4,80.65,6.8,5.38,1.7479,97.02,15.81
2021-10-20,18.8,24.46,14.75,75.44,3.3,3.81,3.4711,97.1,14.05
2021-10-21,21.36,28.54,15.19,72.18,0.08,1.38,6.3497,96.75,15.36
2021-10-22,23.24,32.02,15.15,68.68,0.0,1.54,7.4047,96.4,16.25
2021-10-23,26.24,35.98,17.34,61.07,0.0,1.89,7.4314,96.12,16.9
2021-10-24,27.85,38.46,20.08,59.9,0.05,2.94,6.6151,96.21,17.61
2021-10-25,25.09,31.84,20.94,75.41,2.11,4.01,4.783,96.71,19.84
2021-10-26,25.17,32.53,19.79,70.59,0.55,2.43,3.2527,96.78,18.61
2021-10-27,23.79,30.92,19.58,72.08,1.15,3.67,3.15,96.96,17.63
2021-10-28,22.38,28.71,17.38,70.2,3.84,4.15,4.1071,96.88,15.82
2021-10-29,21.52,29.49,16.6,67.93,0.8,2.4,5.2663,96.53,14.33
2021-10-30,23.85,33.88,15.12,61.03,0.0,1.76,7.9135,96.07,14.33
2021-10-31,24.61,34.12,17.7,60.71,0.0,1.74,7.7657,96.13,15.1
2021-11-01,25.82,35.5,17.59,61.72,0.01,0.95,7.5883,96.05,16.33
2021-11-02,29.24,39.23,20.02,57.99,0.0,1.79,7.759,95.85,18.41
2021-11-03,29.07,38.17,22.47,59.01,0.0,2.63,6.805,96.12,18.75
2021-11-04,28.02,36.68,21.94,63.01,0.03,2.94,6.4934,96.39,19.0
2021-11-05,28.68,38.74,21.42,55.21,0.01,1.88,7.0682,96.38,16.37
2021-11-06,29.16,39.35,20.26,51.32,0.0,1.74,6.335,96.21,15.82
2021-11-07,29.94,40.03,21.53,43.04,0.0,1.97,7.9586,96.04,13.16
2021-11-08,30.46,41.12,20.7,37.51,0.0,2.12,8.2543,95.87,11.12
2021-11-09,31.45,42.67,21.45,45.57,0.0,2.85,7.7333,95.92,15.16
2021-11-10,27.71,35.12,22.99,68.24,0.37,4.99,4.836,96.44,20.41
2021-11-11,27.73,35.37,22.04,62.81,1.42,2.74,4.6666,96.33,18.8
2021-11-12,27.42,33.8,21.67,60.91,0.24,1.56,3.9864,96.19,18.11
2021-11-13,27.87,34.38,22.13,60.8,0.37,1.98,5.495,96.16,18.83
2021-11-14,29.6,38.22,22.89,58.01,0.39,2.42,6.7471,96.34,18.53
2021-11-15,28.63,36.74,22.34,59.08,0.25,2.76,6.2134,96.41,18.21
2021-11-16,29.65,38.99,21.32,49.25,0.01,1.92,8.2608,96.02,15.19
2021-11-17,31.74,40.49,22.61,39.43,0.01,2.7,7.8254,95.86,14.44
2021-11-18,33.53,42.57,24.06,33.25,0.0,2.45,7.0174,95.8,13.01
2021-11-19,28.92,33.79,22.58,51.85,2.09,3.44,3.8196,96.07,17.62
2021-11-20,26.26,32.55,22.26,72.19,5.55,3.18,3.5606,96.23,20.17
2021-11-21,26.08,32.42,21.88,73.02,5.24,2.87,3.3293,96.26,20.18
2021-11-22,27.76,35.67,22.04,66.21,1.01,2.51,4.3783,96.16,19.69
2021-11-23,28.25,36.81,22.07,66.17,0.56,1.8,2.611,95.98,20.29
2021-11-24,25.83,31.38,21.36,75.81,5.83,3.1,4.8502,96.06,20.8
2021-11-25,24.16,31.01,19.69,71.1,2.01,4.11,2.9359,96.48,17.88
2021-11-26,23.18,29.85,18.96,70.29,1.61,4.09,4.1717,96.86,16.75
2021-11-27,22.87,30.59,17.14,66.0,0.94,3.53,5.1727,96.83,15.13
2021-11-28,24.1,33.28,17.13,61.9,0.5,1.77,7.3925,96.54,15.01
2021-11-29,26.13,36.95,16.47,53.06,0.0,1.86,8.6071,96.29,13.54
2021-11-30,27.28,37.71,17.47,47.71,0.0,1.91,8.6153,96.2,12.11
2021-12-01,27.7,37.8,19.3,48.39,0.0,2.07,8.4617,96.23,13.18
2021-12-02,28.67,38.32,19.62,57.11,0.19,2.06,8.5181,96.19,17.3
2021-12-03,30.59,39.28,22.61,54.58,0.52,2.52,7.3966,96.21,18.5
2021-12-04,30.94,39.63,23.33,48.41,0.13,2.41,7.5113,96.24,16.91
2021-12-05,30.95,40.44,22.46,45.37,0.0,2.7,8.0484,96.19,15.64
2021-12-06,31.41,40.76,22.24,47.36,0.02,2.27,7.7846,96.22,16.9
2021-12-07,31.7,40.82,23.91,44.36,0.0,2.66,7.6879,96.33,16.15
2021-12-08,29.76,38.09,22.3,51.5,0.1,3.03,7.3951,96.46,16.88
2021-12-09,29.87,38.74,21.77,48.24,0.01,2.43,8.2018,96.37,15.22
2021-12-10,30.45,39.25,22.21,43.32,0.01,2.4,8.1622,96.21,14.45
2021-12-11,30.28,38.9,22.45,43.25,0.0,2.5,8.3491,96.13,14.57
2021-12-12,30.75,39.51,22.5,49.82,0.12,2.63,7.9138,96.12,17.49
2021-12-13,31.16,39.31,23.88,49.69,0.1,2.64,7.4897,96.07,18.03
2021-12-14,30.03,39.23,23.71,55.19,54.04,2.48,5.2013,95.95,18.71
2021-12-15,25.72,29.52,23.25,84.34,39.4,1.77,4.1928,96.09,22.72
2021-12-16,26.91,32.62,21.99,72.43,2.71,1.33,5.4281,96.07,20.9
2021-12-17,25.1,28.46,20.81,81.81,6.93,1.7,2.9316,96.28,21.59
2021-12-18,21.1,25.03,17.77,86.23,16.17,4.06,2.2231,96.56,18.6
2021-12-19,21.04,25.87,17.63,84.43,2.31,3.01,4.6066,96.56,18.15
2021-12-20,22.92,27.52,19.36,81.16,1.1,2.07,4.1184,96.54,19.27
2021-12-21,23.41,29.26,19.24,82.38,3.07,2.0,4.4393,96.51,19.97
2021-12-22,25.04,30.78,20.25,77.78,3.36,1.32,4.4921,96.17,20.48
2021-12-23,25.83,29.7,21.41,82.64,27.66,1.91,5.8488,95.9,22.5
2021-12-24,27.03,31.99,23.24,79.92,11.37,0.99,4.2571,95.99,22.9
2021-12-25,25.72,29.23,21.89,83.8,10.08,1.89,5.2697,96.29,22.65
2021-12-26,23.33,26.19,20.88,90.16,39.51,1.32,5.1209,96.47,21.56
2021-12-27,24.96,29.22,20.14,85.97,0.53,1.61,7.0147,96.29,22.32
2021-12-28,26.07,29.03,23.51,85.11,5.53,1.76,8.1523,96.09,23.33
2021-12-29,27.21,32.97,21.35,76.98,0.18,1.32,5.3854,96.01,22.54
2021-12-30,26.31,30.18,23.1,82.94,1.07,0.98,6.827,96.11,23.03
2021-12-31,26.3,30.58,22.53,79.13,0.52,1.15,6.7128,96.17,22.19
2022-01-01,25.87,30.85,21.25,79.39,3.54,0.87,5.7754,96.2,21.74
2022-01-02,25.82,30.01,21.86,81.91,4.47,1.17,5.9453,96.15,22.29
2022-01-03,25.19,28.6,22.42,85.46,26.08,1.35,5.5706,96.18,22.42
2022-01-04,25.31,29.73,21.48,82.29,1.17,1.6,6.2273,96.17,21.8
2022-01-05,25.52,29.51,22.03,82.32,1.79,1.02,5.1943,96.21,22.1
2022-01-06,25.47,29.38,21.59,82.66,7.05,1.25,6.2942,96.19,22.15
2022-01-07,24.8,30.02,20.76,81.72,1.91,1.75,6.629,96.26,21.15
2022-01-08,24.68,29.26,21.51,83.84,4.1,2.78,5.6285,96.31,21.53
2022-01-09,24.06,29.4,20.58,78.64,1.14,2.24,6.8549,96.22,19.69
2022-01-10,24.95,31.06,18.87,77.81,0.56,1.07,6.6377,95.97,20.43
2022-01-11,25.97,31.49,21.27,76.98,0.75,1.41,6.7368,95.92,21.26
2022-01-12,26.14,32.71,21.51,78.34,2.44,2.14,6.0041,96.05,21.55
2022-01-13,25.07,28.99,22.33,87.66,11.61,2.4,2.2082,96.17,22.74
2022-01-14,25.23,30.11,21.78,82.3,5.63,2.02,6.4049,96.23,21.7
2022-01-15,25.03,30.33,21.17,79.15,1.07,2.24,6.5911,96.11,20.75
2022-01-16,25.0,30.59,20.77,79.26,5.72,2.15,6.1553,96.03,20.66
2022-01-17,24.55,29.81,20.78,81.67,11.36,2.32,6.4884,96.11,20.86
2022-01-18,24.13,28.38,20.75,83.56,15.02,2.62,6.431,96.17,20.94
2022-01-19,23.88,28.73,20.1,81.33,13.32,2.2,7.2746,96.23,20.21
2022-01-20,23.22,27.98,19.56,78.86,2.36,2.94,7.2742,96.28,19.01
2022-01-21,23.26,28.71,18.96,74.79,1.52,2.78,6.7344,96.32,18.04
2022-01-22,23.14,28.25,18.94,77.49,8.99,3.55,6.199,96.52,18.54
2022-01-23,23.29,27.98,19.43,85.7,8.78,4.74,4.5818,96.37,20.6
2022-01-24,23.3,24.95,21.84,94.21,59.24,5.1,4.4124,96.05,22.32
2022-01-25,23.7,25.44,22.58,95.28,60.29,6.87,1.3351,95.61,22.91
2022-01-26,24.36,27.34,22.28,91.81,20.57,3.74,3.8726,95.77,22.9
2022-01-27,24.48,28.01,21.74,89.9,6.73,2.5,5.5214,95.97,22.63
2022-01-28,24.8,29.02,21.9,88.53,6.45,2.28,5.6906,95.95,22.66
2022-01-29,24.35,28.39,20.93,86.79,1.41,2.45,5.4122,96.1,21.87
2022-01-30,23.38,27.78,19.67,85.43,0.38,1.75,7.4614,96.26,20.59
2022-01-31,23.26,27.91,19.48,81.15,1.58,1.11,7.1376,96.25,19.67
2022-02-01,23.92,28.39,18.99,76.67,0.39,1.28,7.6774,96.16,19.46
2022-02-02,24.79,29.64,19.77,78.7,0.46,1.04,7.6495,96.11,20.7
2022-02-03,25.46,30.95,19.86,79.54,0.1,1.28,7.5374,96.01,21.42
2022-02-04,25.73,30.5,20.85,79.11,25.02,1.39,5.7737,95.95,21.63
2022-02-05,23.81,28.08,20.59,85.98,7.43,2.0,6.3629,96.02,21.22
2022-02-06,23.76,28.4,19.97,86.02,17.34,3.25,6.5419,96.05,21.09
2022-02-07,23.69,27.89,21.05,83.36,2.32,3.07,7.3867,96.06,20.54
2022-02-08,24.26,29.15,20.42,79.0,0.48,1.97,7.6202,96.08,20.19
2022-02-09,25.55,30.9,19.49,70.24,0.0,1.41,7.7597,95.97,19.33
2022-02-10,25.32,30.95,19.98,75.94,0.17,1.34,7.6222,96.01,20.5
2022-02-11,24.09,29.27,19.7,82.33,2.92,1.65,7.2564,96.13,20.62
2022-02-12,23.44,28.88,19.07,82.48,1.19,1.83,7.3598,96.24,20.0
2022-02-13,23.97,29.24,19.23,78.19,0.43,1.64,7.4328,96.09,19.56
2022-02-14,24.48,29.74,19.85,81.2,1.7,1.98,7.5382,96.07,20.73
2022-02-15,24.3,29.15,21.35,83.3,5.42,3.39,7.4623,96.28,20.99
2022-02-16,24.05,28.76,21.16,86.99,5.47,2.92,5.2507,96.21,21.57
2022-02-17,24.64,29.46,20.93,84.55,3.08,2.35,6.0298,96.03,21.59
2022-02-18,24.51,28.7,22.34,85.07,8.5,3.5,6.0679,96.06,21.61
2022-02-19,23.32,26.78,20.91,88.77,6.56,3.1,5.2303,96.12,21.25
2022-02-20,24.64,29.29,20.11,79.2,1.12,1.24,5.322,96.05,20.49
2022-02-21,25.77,31.31,21.05,75.64,0.12,1.46,6.5201,95.94,20.78
2022-02-22,25.38,30.78,21.45,81.33,0.98,2.3,6.745,95.96,21.6
2022-02-23,24.59,29.84,20.67,81.32,2.41,2.96,5.5834,96.07,20.84
2022-02-24,25.3,30.39,21.24,78.23,2.66,1.85,6.6504,96.12,20.8
2022-02-25,25.54,31.07,20.79,75.25,0.09,1.02,6.3936,96.19,20.34
2022-02-26,25.37,30.99,20.98,75.8,0.37,1.48,6.9118,96.29,20.25
2022-02-27,24.39,29.88,20.37,78.04,1.46,2.02,6.2023,96.32,19.84
2022-02-28,24.54,30.92,19.79,77.38,0.84,1.78,6.4788,96.23,19.77
2022-03-01,25.06,32.02,19.3,72.44,0.16,1.41,6.9125,96.12,19.04
2022-03-02,24.81,31.1,19.17,75.81,0.78,1.43,5.9357,96.1,19.74
2022-03-03,25.39,32.24,20.35,73.98,0.24,1.47,6.155,96.05,19.68
2022-03-04,25.36,32.71,19.4,69.76,0.0,0.89,6.8885,96.01,18.4
2022-03-05,25.58,32.6,19.95,73.37,0.09,1.86,6.972,96.14,19.59
2022-03-06,25.97,33.02,20.81,77.08,1.85,1.91,5.6654,96.15,20.99
2022-03-07,25.76,31.54,21.83,80.88,5.29,2.17,5.6623,96.13,21.79
2022-03-08,25.6,31.68,20.82,78.2,1.5,1.53,6.1298,96.09,21.01
2022-03-09,25.05,31.76,20.03,75.36,2.84,2.37,6.2664,96.1,19.64
2022-03-10,24.44,31.18,19.26,72.02,0.28,2.05,6.2782,96.23,18.33
2022-03-11,25.09,32.31,20.9,74.34,1.7,3.08,5.5898,96.25,19.34
2022-03-12,24.68,31.57,19.98,76.87,5.21,3.6,5.2678,96.11,19.67
2022-03-13,24.32,29.37,21.19,85.39,24.94,2.55,4.2785,95.97,21.42
2022-03-14,24.11,29.31,19.91,83.86,2.41,1.42,6.2066,96.0,20.95
2022-03-15,25.21,31.6,19.65,79.87,1.37,1.3,6.6187,95.92,20.99
2022-03-16,24.67,29.24,21.4,86.79,17.07,1.96,4.499,95.96,22.13
2022-03-17,23.96,28.01,21.71,89.44,40.12,3.64,3.1721,96.14,22.01
2022-03-18,22.35,25.35,19.83,93.33,75.19,4.88,1.4232,96.48,21.2
2022-03-19,20.89,24.37,18.14,88.58,8.65,3.28,5.2279,96.62,18.85
2022-03-20,20.83,25.19,17.06,85.36,1.16,2.3,5.5006,96.58,18.08
2022-03-21,20.71,25.05,16.34,84.01,0.75,2.06,5.8807,96.57,17.69
2022-03-22,21.33,26.08,16.63,86.63,0.67,1.92,5.7214,96.57,18.84
2022-03-23,22.15,27.04,17.69,83.98,0.14,1.4,5.8793,96.54,19.12
2022-03-24,23.51,28.97,17.8,81.8,0.01,1.25,6.6689,96.2,19.96
2022-03-25,25.63,31.99,20.18,78.26,0.0,1.51,6.5081,96.0,21.18
2022-03-26,24.74,29.03,20.94,86.33,25.68,1.54,3.7099,96.15,22.15
2022-03-27,23.06,26.51,21.01,87.74,31.51,1.73,2.2937,96.42,20.77
2022-03-28,22.58,25.87,20.5,89.98,7.24,3.23,5.082,96.61,20.77
2022-03-29,21.57,25.86,17.86,86.97,3.02,2.74,5.9522,96.57,19.16
2022-03-30,21.08,26.29,16.08,84.49,0.35,1.43,6.3199,96.49,18.16
2022-03-31,21.73,27.15,16.71,82.92,0.02,1.03,6.4697,96.5,18.46
2022-04-01,22.84,27.99,17.34,85.2,0.36,0.99,6.3055,96.4,20.06
2022-04-02,23.59,28.08,20.4,86.03,2.0,1.22,6.1961,96.32,20.94
2022-04-03,23.58,28.39,19.75,85.87,1.7,1.48,5.9311,96.24,20.87
2022-04-04,23.81,28.67,20.12,87.13,6.29,1.27,4.6414,96.12,21.38
2022-04-05,24.29,28.22,20.88,88.97,10.04,1.22,4.0975,96.12,22.25
2022-04-06,24.48,28.27,21.83,88.6,7.51,1.28,4.5086,96.19,22.36
2022-04-07,24.51,29.25,21.05,85.35,0.58,1.13,5.8726,96.31,21.66
2022-04-08,23.35,27.22,20.61,89.14,9.66,2.38,5.0054,96.65,21.34
2022-04-09,22.26,25.62,20.57,91.53,31.4,4.04,2.1406,96.58,20.75
2022-04-10,21.95,26.05,18.97,92.79,28.81,3.94,2.5478,96.57,20.69
2022-04-11,23.32,27.2,20.12,90.14,7.91,2.58,4.2492,96.48,21.52
2022-04-12,23.25,26.93,20.52,90.26,4.46,1.42,4.4575,96.33,21.47
2022-04-13,24.0,28.32,20.85,87.59,3.03,0.97,5.9354,96.07,21.69
2022-04-14,24.6,29.54,20.71,87.55,1.73,1.52,5.383,96.1,22.24
2022-04-15,24.46,29.12,20.74,87.19,0.47,1.29,5.5968,96.33,22.03
2022-04-16,23.78,27.45,20.66,89.69,2.15,2.03,5.4084,96.59,21.88
2022-04-17,22.5,26.54,19.47,90.55,2.5,2.1,3.5345,96.62,20.77
2022-04-18,22.65,27.11,19.3,88.37,2.66,1.99,4.2679,96.47,20.49
2022-04-19,20.11,22.7,17.92,89.69,4.78,3.37,2.4912,96.6,18.31
2022-04-20,20.92,25.35,17.03,88.26,2.98,3.03,3.3269,96.57,18.83
2022-04-21,22.75,26.9,20.62,92.19,31.33,3.18,2.9201,96.42,21.36
2022-04-22,21.75,24.92,19.58,93.69,9.89,2.42,3.8638,96.38,20.66
2022-04-23,22.04,26.46,18.53,88.99,2.38,1.71,4.3973,96.38,20.0
2022-04-24,22.46,26.89,18.84,90.21,1.61,1.41,5.2764,96.26,20.68
2022-04-25,22.65,27.22,19.31,89.54,0.34,1.74,5.6165,96.24,20.75
2022-04-26,22.65,26.63,19.22,90.74,9.44,2.65,4.915,96.42,20.99
2022-04-27,19.91,23.3,17.41,86.89,7.83,4.12,2.9146,96.85,17.56
2022-04-28,18.36,22.71,15.06,87.01,1.73,2.91,3.8357,96.89,16.0
2022-04-29,18.29,23.77,14.13,82.99,0.05,1.64,5.4665,96.72,15.12
2022-04-30,19.16,25.34,13.04,75.51,0.0,1.39,5.8402,96.57,14.32
2022-05-01,19.69,24.97,14.48,82.46,0.44,2.56,4.873,96.92,16.48
2022-05-02,19.2,23.13,16.75,87.1,1.68,3.33,4.9068,97.09,16.87
2022-05-03,19.41,23.4,16.85,87.27,1.11,2.23,4.0106,97.02,17.1
2022-05-04,19.73,24.27,16.17,87.09,0.61,1.54,4.6541,97.03,17.37
2022-05-05,19.66,24.3,16.53,88.15,2.09,1.54,4.6985,96.91,17.49
2022-05-06,19.99,25.61,15.0,79.67,0.0,1.3,5.2862,96.67,16.09
2022-05-07,20.45,26.84,14.19,73.79,0.0,1.2,5.525,96.51,15.22
2022-05-08,20.73,27.2,15.27,74.97,0.01,1.32,5.1826,96.56,15.82
2022-05-09,21.56,27.57,17.21,75.07,0.0,1.33,4.6692,96.54,16.65
2022-05-10,20.6,26.03,15.92,78.34,0.02,0.97,4.4772,96.63,16.49
2022-05-11,20.69,26.06,17.31,83.17,0.26,0.79,4.4381,96.65,17.51
2022-05-12,19.86,25.62,15.63,84.6,0.18,1.1,4.2221,96.77,16.99
2022-05-13,19.75,24.9,15.25,78.81,0.55,0.82,5.2073,96.79,15.66
2022-05-14,19.21,25.32,14.12,79.91,0.03,1.09,5.3225,96.84,15.31
2022-05-15,18.47,23.56,13.95,85.35,0.85,1.7,4.6596,97.12,15.93
2022-05-16,18.48,22.69,15.2,88.39,5.25,2.86,3.6818,97.28,16.44
2022-05-17,18.92,23.97,15.47,83.94,2.81,2.61,4.9896,97.09,15.88
2022-05-18,18.97,24.04,15.54,84.87,2.64,1.27,4.2648,96.82,16.12
2022-05-19,19.96,25.2,14.49,78.95,0.37,0.96,4.5242,96.69,15.94
2022-05-20,20.49,26.78,14.7,79.22,0.04,1.79,4.511,96.55,16.51
2022-05-21,21.81,28.11,17.1,82.9,0.12,2.39,4.4513,96.4,18.54
2022-05-22,21.19,27.75,15.08,82.68,16.31,2.07,1.3406,96.43,17.86
2022-05-23,17.65,23.31,14.1,76.09,7.38,1.63,4.8742,96.55,13.02
2022-05-24,18.06,25.09,12.15,76.19,0.0,1.53,5.1331,96.61,13.46
2022-05-25,19.58,25.91,13.84,74.49,0.0,1.4,5.1523,96.77,14.57
2022-05-26,19.45,26.68,13.5,72.71,0.0,1.44,5.1554,96.81,13.97
2022-05-27,18.48,23.75,13.25,82.67,0.15,1.82,3.93,97.0,15.36
2022-05-28,18.31,23.28,14.77,87.34,0.93,1.42,3.1925,96.97,16.09
2022-05-29,17.94,24.05,12.65,76.79,0.07,1.36,4.7856,96.86,13.47
2022-05-30,18.38,26.33,12.52,74.96,0.0,1.57,5.0016,96.87,13.42
2022-05-31,18.09,23.24,13.39,88.26,3.81,1.67,4.1714,97.0,16.05
2022-06-01,17.14,20.71,14.68,81.02,5.55,3.59,4.7222,97.21,13.53
2022-06-02,16.73,21.54,12.16,81.51,0.87,2.63,4.3618,97.36,13.35
2022-06-03,17.52,21.85,14.75,87.26,5.52,3.14,2.9246,97.23,15.25
2022-06-04,17.69,22.03,14.96,86.7,3.91,2.55,3.5023,97.09,15.26
2022-06-05,17.49,22.29,14.64,81.0,2.87,3.17,4.3459,97.18,13.99
2022-06-06,17.2,21.29,14.09,83.29,1.87,4.44,3.7346,97.29,14.15
2022-06-07,16.64,21.18,13.44,79.01,0.42,4.22,3.8995,97.23,12.76
2022-06-08,16.19,20.07,12.81,83.57,1.66,3.43,2.712,97.24,13.3
2022-06-09,16.68,21.47,13.63,82.2,0.67,2.66,3.2129,97.17,13.38
2022-06-10,16.02,21.76,10.2,74.52,0.0,2.24,4.6807,97.2,11.13
2022-06-11,17.23,21.5,14.11,86.86,2.59,3.07,2.3436,97.25,14.89
2022-06-12,16.86,21.74,12.51,85.56,0.57,1.92,3.4555,97.13,14.38
2022-06-13,18.22,23.33,13.88,76.69,0.82,0.9,4.5775,96.9,13.82
2022-06-14,17.89,24.56,12.36,79.9,0.02,1.63,4.6061,96.6,14.03
2022-06-15,19.67,26.82,13.0,66.6,0.0,1.86,4.6915,96.33,12.61
2022-06-16,17.61,22.79,13.9,74.44,0.01,2.95,4.4849,96.73,12.84
2022-06-17,17.05,21.7,13.89,85.66,0.11,1.87,2.8498,96.98,14.46
2022-06-18,17.76,24.32,13.46,81.89,0.01,1.05,4.1203,96.82,14.39
2022-06-19,17.21,24.3,11.32,80.81,0.0,1.27,4.6262,96.88,13.78
2022-06-20,17.29,23.28,11.75,81.51,0.11,1.73,3.6703,97.28,13.85
2022-06-21,16.69,20.6,13.41,88.71,5.67,2.11,2.8579,97.21,14.87
2022-06-22,16.5,21.8,12.36,84.9,2.72,1.67,3.1046,97.12,13.76
2022-06-23,17.23,21.29,13.29,86.54,5.12,1.26,1.9546,97.05,14.86
2022-06-24,17.96,23.15,13.22,78.09,0.38,0.91,4.2372,97.0,13.83
2022-06-25,16.89,22.4,12.33,80.18,0.24,1.6,3.4721,97.21,13.08
2022-06-26,16.15,19.79,12.25,90.72,19.83,3.77,1.5372,97.58,14.65
2022-06-27,15.92,19.99,13.4,87.97,3.34,4.31,2.6352,97.72,13.86
2022-06-28,16.16,19.85,13.08,90.52,14.83,4.37,2.0674,97.61,14.55
2022-06-29,15.73,18.82,13.53,91.22,8.76,3.19,1.8269,97.48,14.27
2022-06-30,16.82,21.17,14.16,87.81,1.25,2.93,1.8098,97.36,14.65
2022-07-01,16.31,19.99,13.24,86.77,0.0,2.56,3.0298,97.39,13.95
2022-07-02,17.46,22.85,13.1,86.64,0.0,1.39,2.851,97.27,15.11
2022-07-03,18.59,24.36,15.24,81.32,0.0,0.76,4.5197,97.23,15.06
2022-07-04,18.13,24.22,12.41,80.15,0.0,1.04,4.5336,97.18,14.39
2022-07-05,17.64,22.48,12.77,78.07,0.0,0.93,4.2077,97.1,13.52
2022-07-06,17.59,23.86,11.39,71.58,0.0,0.77,4.4537,97.0,12.01
2022-07-07,17.51,23.33,12.73,74.65,0.0,1.22,3.8225,97.23,12.58
2022-07-08,17.36,22.74,13.18,80.82,0.0,1.35,4.3997,97.37,13.87
2022-07-09,17.16,22.4,12.61,75.41,0.0,0.99,4.0054,97.26,12.31
2022-07-10,16.96,23.54,11.02,79.19,0.37,1.6,4.501,97.09,13.02
2022-07-11,17.91,24.45,11.71,78.9,0.09,1.42,4.393,97.09,13.89
2022-07-12,17.84,22.8,12.89,79.9,0.59,1.51,3.1663,97.32,14.06
2022-07-13,17.32,22.67,13.79,76.06,1.46,1.06,3.0266,97.31,12.61
2022-07-14,17.29,24.25,10.7,69.26,0.0,1.46,4.2547,96.99,11.13
2022-07-15,16.8,23.4,11.89,70.54,0.01,2.24,4.2504,97.21,11.0
2022-07-16,16.82,22.32,11.32,78.42,0.14,3.51,3.9941,97.38,12.68
2022-07-17,17.32,22.0,14.05,83.36,0.66,3.14,3.0365,97.32,14.19
2022-07-18,17.89,23.23,12.7,85.92,0.26,2.09,2.7605,97.19,15.27
2022-07-19,19.45,25.26,15.44,83.8,0.27,1.62,3.4666,97.09,16.4
2022-07-20,19.45,25.03,15.53,82.56,0.13,1.23,4.1306,97.05,16.05
2022-07-21,19.46,25.05,14.39,79.93,0.13,1.41,3.9756,97.06,15.53
2022-07-22,18.98,24.38,15.02,80.27,0.17,1.68,4.1318,97.17,15.17
2022-07-23,18.81,24.02,15.06,76.88,0.06,0.85,4.6968,97.03,14.27
2022-07-24,18.97,26.39,12.24,69.5,0.0,1.15,5.0453,96.85,12.57
2022-07-25,18.37,23.71,12.14,74.21,2.5,2.45,3.8803,97.14,13.39
2022-07-26,17.33,22.27,13.95,82.38,3.04,2.58,3.1951,97.2,14.0
2022-07-27,16.72,23.57,11.71,76.33,0.0,1.06,4.9879,96.94,12.02
2022-07-28,15.69,22.01,10.81,76.67,0.0,1.67,4.8331,97.07,11.09
2022-07-29,16.3,22.87,9.6,73.07,0.06,1.18,5.2541,97.0,11.0
2022-07-30,18.19,25.04,10.23,61.32,0.0,0.89,5.4475,96.77,9.9
2022-07-31,18.28,26.44,10.75,63.39,0.0,1.28,5.4262,96.75,10.41
2022-08-01,17.56,24.35,11.89,78.58,0.37,2.46,4.133,97.24,13.26
2022-08-02,18.1,24.06,14.22,82.12,1.31,2.71,3.9881,97.25,14.64
2022-08-03,17.57,24.6,12.19,76.53,0.13,1.54,4.2348,97.09,12.77
2022-08-04,18.25,26.07,10.74,73.54,0.0,1.11,5.0314,96.92,12.83
2022-08-05,19.34,28.04,11.84,72.33,0.0,1.3,5.2574,96.93,13.32
2022-08-06,19.3,27.66,11.52,66.12,0.0,1.35,5.3971,96.92,11.54
2022-08-07,18.99,27.17,11.51,64.52,0.0,1.43,5.525,96.86,11.14
2022-08-08,19.12,26.94,11.29,61.94,0.01,1.09,5.5747,96.79,10.71
2022-08-09,19.2,28.46,11.46,63.76,0.0,1.74,5.3962,96.71,10.91
2022-08-10,20.78,27.62,15.99,76.4,0.02,1.01,4.4844,96.86,15.85
2022-08-11,20.47,27.5,15.76,74.37,0.02,1.2,5.0904,96.88,14.93
2022-08-12,20.45,27.95,14.2,70.18,0.0,1.54,5.304,96.74,13.97
2022-08-13,20.63,29.23,13.73,65.11,0.0,2.22,5.6275,96.41,12.81
